ID,Price
0,20659.166
1,36364.496
2,23421.99
3,8297.587
4,30565.89
5,16229.617
6,18686.361
7,27344.26
8,44726.715
9,14197.673
10,18633.777
11,17104.031
12,35602.69
13,19616.746
14,41306.18
15,6038.6304
16,25650.66
17,31736.516
18,16224.563
19,23887.598
20,10026.64
21,22016.002
22,16297.644
23,16538.562
24,30453.666
25,16630.338
26,24314.98
27,31155.201
28,22263.195
29,23886.244
30,17867.037
31,33385.777
32,14500.202
33,23484.39
34,20102.91
35,18632.969
36,25433.547
37,40518.062
38,46543.508
39,41226.246
40,15718.477
41,13744.648
42,25348.025
43,40395.74
44,55761.4
45,15590.558
46,22069.186
47,20822.182
48,17763.818
49,15634.205
50,13965.922
51,18342.707
52,16931.822
53,13431.372
54,25151.557
55,14313.513
56,7428.0737
57,14860.3125
58,17684.63
59,19247.21
60,5225.946
61,16817.896
62,20682.94
63,19290.967
64,6455.453
65,17174.562
66,17042.086
67,10020.102
68,17619.568
69,13219.004
70,17020.176
71,30449.754
72,28854.586
73,51114.79
74,14293.08
75,6400.7085
76,7329.233
77,11064.7
78,9064.579
79,14427.983
80,30023.092
81,12439.09
82,18487.207
83,15047.576
84,13545.03
85,13088.477
86,33187.805
87,12654.134
88,8217.632
89,33368.49
90,35894.59
91,23880.96
92,11262.062
93,28238.014
94,18805.588
95,20106.777
96,12315.641
97,8757.758
98,27126.605
99,24674.729
100,22502.004
101,6057.937
102,32601.783
103,18636.48
104,20706.508
105,33189.02
106,22973.803
107,33208.707
108,52342.695
109,20830.59
110,13188.897
111,7120.009
112,19842.264
113,8405.916
114,14651.892
115,8294.88
116,16263.159
117,9202.129
118,6794.852
119,17268.771
120,7824.295
121,33778.465
122,12193.241
123,15629.749
124,7909.397
125,15756.705
126,27680.314
127,14121.667
128,30225.299
129,14843.997
130,20184.19
131,25841.617
132,29844.764
133,12734.242
134,12481.733
135,33876.13
136,15113.975
137,30164.729
138,13247.458
139,32538.86
140,17473.963
141,56440.184
142,33653.92
143,46445.3
